dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
04/09/2020,4,9,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,9.69736363
03/09/2020,3,9,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,10.09049999
02/09/2020,2,9,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,10.48363635
01/09/2020,1,9,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,10.3525909
31/08/2020,31,8,2020,29,0,Bhutan,BT,BTN,763094.0,Asia,10.87677272
30/08/2020,30,8,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,8.12481817
29/08/2020,29,8,2020,11,0,Bhutan,BT,BTN,763094.0,Asia,8.12481817
28/08/2020,28,8,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,6.94540908
27/08/2020,27,8,2020,10,0,Bhutan,BT,BTN,763094.0,Asia,7.20749999
26/08/2020,26,8,2020,17,0,Bhutan,BT,BTN,763094.0,Asia,7.86272727
25/08/2020,25,8,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,5.63495454
24/08/2020,24,8,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,5.89704545
23/08/2020,23,8,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,6.15913636
22/08/2020,22,8,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,5.89704545
21/08/2020,21,8,2020,3,0,Bhutan,BT,BTN,763094.0,Asia,5.89704545
20/08/2020,20,8,2020,3,0,Bhutan,BT,BTN,763094.0,Asia,5.89704545
19/08/2020,19,8,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,5.50390909
18/08/2020,18,8,2020,5,0,Bhutan,BT,BTN,763094.0,Asia,5.63495454
17/08/2020,17,8,2020,8,0,Bhutan,BT,BTN,763094.0,Asia,4.97972727
16/08/2020,16,8,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,4.06240909
15/08/2020,15,8,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,4.19345454
14/08/2020,14,8,2020,3,0,Bhutan,BT,BTN,763094.0,Asia,3.93136363
13/08/2020,13,8,2020,15,0,Bhutan,BT,BTN,763094.0,Asia,3.53822727
12/08/2020,12,8,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.83463636
11/08/2020,11,8,2020,3,0,Bhutan,BT,BTN,763094.0,Asia,1.83463636
10/08/2020,10,8,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,1.96568182
09/08/2020,9,8,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.96568182
08/08/2020,8,8,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,2.09672727
07/08/2020,7,8,2020,3,0,Bhutan,BT,BTN,763094.0,Asia,2.09672727
06/08/2020,6,8,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.70359091
05/08/2020,5,8,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,1.70359091
04/08/2020,4,8,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.70359091
03/08/2020,3,8,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,1.83463636
02/08/2020,2,8,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,1.96568182
01/08/2020,1,8,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.83463636
31/07/2020,31,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.96568182
30/07/2020,30,7,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,2.22777273
29/07/2020,29,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.96568182
28/07/2020,28,7,2020,4,0,Bhutan,BT,BTN,763094.0,Asia,1.96568182
27/07/2020,27,7,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,1.4415
26/07/2020,26,7,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,1.4415
25/07/2020,25,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
24/07/2020,24,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.57254545
23/07/2020,23,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.57254545
22/07/2020,22,7,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,1.57254545
21/07/2020,21,7,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
20/07/2020,20,7,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,1.17940909
19/07/2020,19,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.17940909
18/07/2020,18,7,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,1.17940909
17/07/2020,17,7,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,1.17940909
16/07/2020,16,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.91731818
15/07/2020,15,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.91731818
14/07/2020,14,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.91731818
13/07/2020,13,7,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,1.04836364
12/07/2020,12,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.78627273
11/07/2020,11,7,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,0.91731818
10/07/2020,10,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
09/07/2020,9,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
08/07/2020,8,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
07/07/2020,7,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.4415
06/07/2020,6,7,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,1.57254545
05/07/2020,5,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
04/07/2020,4,7,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
03/07/2020,3,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
02/07/2020,2,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
01/07/2020,1,7,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
30/06/2020,30,6,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
29/06/2020,29,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
28/06/2020,28,6,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
27/06/2020,27,6,2020,5,0,Bhutan,BT,BTN,763094.0,Asia,1.70359091
26/06/2020,26,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.04836364
25/06/2020,25,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.04836364
24/06/2020,24,6,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,1.4415
23/06/2020,23,6,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,1.31045454
22/06/2020,22,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.17940909
21/06/2020,21,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,2.62090909
20/06/2020,20,6,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,2.62090909
19/06/2020,19,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,2.48986363
18/06/2020,18,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,2.62090909
17/06/2020,17,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,2.62090909
16/06/2020,16,6,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,2.62090909
15/06/2020,15,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,3.01404545
14/06/2020,14,6,2020,4,0,Bhutan,BT,BTN,763094.0,Asia,3.01404545
13/06/2020,13,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,3.80031818
12/06/2020,12,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,4.06240909
11/06/2020,11,6,2020,3,0,Bhutan,BT,BTN,763094.0,Asia,4.45554545
10/06/2020,10,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,4.19345454
09/06/2020,9,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,4.19345454
08/06/2020,8,6,2020,11,0,Bhutan,BT,BTN,763094.0,Asia,4.19345454
07/06/2020,7,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,3.14509091
06/06/2020,6,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,3.14509091
05/06/2020,5,6,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,3.53822727
04/06/2020,4,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,3.40718182
03/06/2020,3,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,3.40718182
02/06/2020,2,6,2020,4,0,Bhutan,BT,BTN,763094.0,Asia,3.40718182
01/06/2020,1,6,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,2.883
31/05/2020,31,5,2020,10,0,Bhutan,BT,BTN,763094.0,Asia,2.883
30/05/2020,30,5,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,1.57254545
29/05/2020,29,5,2020,3,0,Bhutan,BT,BTN,763094.0,Asia,1.4415
28/05/2020,28,5,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,1.70359091
27/05/2020,27,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,2.09672727
26/05/2020,26,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,2.09672727
25/05/2020,25,5,2020,3,0,Bhutan,BT,BTN,763094.0,Asia,2.35881818
24/05/2020,24,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,2.22777273
23/05/2020,23,5,2020,3,0,Bhutan,BT,BTN,763094.0,Asia,2.22777273
22/05/2020,22,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.83463636
21/05/2020,21,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.83463636
20/05/2020,20,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.83463636
19/05/2020,19,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.83463636
18/05/2020,18,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.83463636
17/05/2020,17,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,1.83463636
16/05/2020,16,5,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,1.83463636
15/05/2020,15,5,2020,5,0,Bhutan,BT,BTN,763094.0,Asia,1.70359091
14/05/2020,14,5,2020,4,0,Bhutan,BT,BTN,763094.0,Asia,1.04836364
13/05/2020,13,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.52418182
12/05/2020,12,5,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,0.52418182
11/05/2020,11,5,2020,2,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
10/05/2020,10,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.0
09/05/2020,9,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.0
08/05/2020,8,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.0
07/05/2020,7,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.0
06/05/2020,6,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.13104545
05/05/2020,5,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.13104545
04/05/2020,4,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
03/05/2020,3,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
02/05/2020,2,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
01/05/2020,1,5,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
30/04/2020,30,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
29/04/2020,29,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
28/04/2020,28,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
27/04/2020,27,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
26/04/2020,26,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
25/04/2020,25,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
24/04/2020,24,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
23/04/2020,23,4,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
22/04/2020,22,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.13104545
21/04/2020,21,4,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,0.13104545
20/04/2020,20,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.0
19/04/2020,19,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.0
18/04/2020,18,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.0
17/04/2020,17,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.0
16/04/2020,16,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.0
15/04/2020,15,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.13104545
14/04/2020,14,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.13104545
13/04/2020,13,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.13104545
12/04/2020,12,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.13104545
11/04/2020,11,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
10/04/2020,10,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
09/04/2020,9,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
08/04/2020,8,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.39313636
07/04/2020,7,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.39313636
06/04/2020,6,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.39313636
05/04/2020,5,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.39313636
04/04/2020,4,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.39313636
03/04/2020,3,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.52418182
02/04/2020,2,4,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,0.52418182
01/04/2020,1,4,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.39313636
31/03/2020,31,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.39313636
30/03/2020,30,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.39313636
29/03/2020,29,3,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,0.39313636
28/03/2020,28,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.26209091
27/03/2020,27,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,0.39313636
26/03/2020,26,3,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,
25/03/2020,25,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,
24/03/2020,24,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,
23/03/2020,23,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,
22/03/2020,22,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,
21/03/2020,21,3,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,
20/03/2020,20,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,
19/03/2020,19,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,
18/03/2020,18,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,
17/03/2020,17,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,
15/03/2020,15,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,
13/03/2020,13,3,2020,0,0,Bhutan,BT,BTN,763094.0,Asia,
06/03/2020,6,3,2020,1,0,Bhutan,BT,BTN,763094.0,Asia,
01/10/2020,1,10,2020,670,34,Bolivia,BO,BOL,11513102.0,America,55.92758581
30/09/2020,30,9,2020,333,31,Bolivia,BO,BOL,11513102.0,America,55.19798226
29/09/2020,29,9,2020,407,42,Bolivia,BO,BOL,11513102.0,America,58.09902492
28/09/2020,28,9,2020,309,30,Bolivia,BO,BOL,11513102.0,America,61.75572839
27/09/2020,27,9,2020,370,28,Bolivia,BO,BOL,11513102.0,America,66.09860661
26/09/2020,26,9,2020,604,35,Bolivia,BO,BOL,11513102.0,America,69.92033945
25/09/2020,25,9,2020,628,34,Bolivia,BO,BOL,11513102.0,America,73.07326905
24/09/2020,24,9,2020,537,38,Bolivia,BO,BOL,11513102.0,America,75.08836454
23/09/2020,23,9,2020,467,39,Bolivia,BO,BOL,11513102.0,America,79.43124277
22/09/2020,22,9,2020,310,37,Bolivia,BO,BOL,11513102.0,America,81.48976705
21/09/2020,21,9,2020,206,31,Bolivia,BO,BOL,11513102.0,America,86.04978919
20/09/2020,20,9,2020,419,36,Bolivia,BO,BOL,11513102.0,America,88.84660277
19/09/2020,19,9,2020,632,39,Bolivia,BO,BOL,11513102.0,America,90.94855583
18/09/2020,18,9,2020,547,33,Bolivia,BO,BOL,11513102.0,America,99.80802741
17/09/2020,17,9,2020,586,31,Bolivia,BO,BOL,11513102.0,America,95.05691863
16/09/2020,16,9,2020,667,53,Bolivia,BO,BOL,11513102.0,America,95.70835036
15/09/2020,15,9,2020,828,50,Bolivia,BO,BOL,11513102.0,America,95.72572188
14/09/2020,14,9,2020,809,47,Bolivia,BO,BOL,11513102.0,America,94.0059421
13/09/2020,13,9,2020,810,47,Bolivia,BO,BOL,11513102.0,America,92.31221959
12/09/2020,12,9,2020,967,57,Bolivia,BO,BOL,11513102.0,America,93.48479671
11/09/2020,11,9,2020,860,47,Bolivia,BO,BOL,11513102.0,America,96.20343848
10/09/2020,10,9,2020,1037,49,Bolivia,BO,BOL,11513102.0,America,97.72344586
09/09/2020,9,9,2020,704,43,Bolivia,BO,BOL,11513102.0,America,98.22721974
08/09/2020,8,9,2020,835,46,Bolivia,BO,BOL,11513102.0,America,99.50402593
07/09/2020,7,9,2020,528,1610,Bolivia,BO,BOL,11513102.0,America,100.92848999
06/09/2020,6,9,2020,661,55,Bolivia,BO,BOL,11513102.0,America,102.61352675
05/09/2020,5,9,2020,1652,140,Bolivia,BO,BOL,11513102.0,America,105.48851213
04/09/2020,4,9,2020,0,0,Bolivia,BO,BOL,11513102.0,America,103.03912881
03/09/2020,3,9,2020,661,102,Bolivia,BO,BOL,11513102.0,America,111.85517161
02/09/2020,2,9,2020,669,74,Bolivia,BO,BOL,11513102.0,America,123.75465795
01/09/2020,1,9,2020,630,61,Bolivia,BO,BOL,11513102.0,America,133.54350548
31/08/2020,31,8,2020,614,28,Bolivia,BO,BOL,11513102.0,America,135.70625883
30/08/2020,30,8,2020,945,92,Bolivia,BO,BOL,11513102.0,America,140.7787406
29/08/2020,29,8,2020,1280,55,Bolivia,BO,BOL,11513102.0,America,155.90932835
28/08/2020,28,8,2020,1035,65,Bolivia,BO,BOL,11513102.0,America,156.84739004
27/08/2020,27,8,2020,1095,62,Bolivia,BO,BOL,11513102.0,America,147.85763211
26/08/2020,26,8,2020,851,86,Bolivia,BO,BOL,11513102.0,America,153.4860023
25/08/2020,25,8,2020,999,69,Bolivia,BO,BOL,11513102.0,America,160.79940923
24/08/2020,24,8,2020,722,67,Bolivia,BO,BOL,11513102.0,America,166.33223609
23/08/2020,23,8,2020,992,76,Bolivia,BO,BOL,11513102.0,America,168.26047402
22/08/2020,22,8,2020,1370,61,Bolivia,BO,BOL,11513102.0,America,169.75442413
21/08/2020,21,8,2020,1015,72,Bolivia,BO,BOL,11513102.0,America,170.60562827
20/08/2020,20,8,2020,2031,61,Bolivia,BO,BOL,11513102.0,America,172.92472524
19/08/2020,19,8,2020,1796,49,Bolivia,BO,BOL,11513102.0,America,170.74460037
18/08/2020,18,8,2020,879,75,Bolivia,BO,BOL,11513102.0,America,168.30390281
17/08/2020,17,8,2020,1198,45,Bolivia,BO,BOL,11513102.0,America,175.37410856
16/08/2020,16,8,2020,2687,119,Bolivia,BO,BOL,11513102.0,America,176.7812011
15/08/2020,15,8,2020,1388,57,Bolivia,BO,BOL,11513102.0,America,170.84882945
14/08/2020,14,8,2020,0,0,Bolivia,BO,BOL,11513102.0,America,172.29935077
13/08/2020,13,8,2020,1743,66,Bolivia,BO,BOL,11513102.0,America,187.06513675
12/08/2020,12,8,2020,1693,49,Bolivia,BO,BOL,11513102.0,America,182.40957129
11/08/2020,11,8,2020,1636,72,Bolivia,BO,BOL,11513102.0,America,172.18643594
10/08/2020,10,8,2020,944,53,Bolivia,BO,BOL,11513102.0,America,178.66601026
09/08/2020,9,8,2020,1164,63,Bolivia,BO,BOL,11513102.0,America,180.43790457
08/08/2020,8,8,2020,1468,59,Bolivia,BO,BOL,11513102.0,America,186.17918959
07/08/2020,7,8,2020,1282,80,Bolivia,BO,BOL,11513102.0,America,183.88614988
06/08/2020,6,8,2020,1780,65,Bolivia,BO,BOL,11513102.0,America,182.45300007
05/08/2020,5,8,2020,1515,92,Bolivia,BO,BOL,11513102.0,America,182.43562856
04/08/2020,4,8,2020,1693,75,Bolivia,BO,BOL,11513102.0,America,181.14145084
03/08/2020,3,8,2020,1360,89,Bolivia,BO,BOL,11513102.0,America,178.67469601
02/08/2020,2,8,2020,2004,87,Bolivia,BO,BOL,11513102.0,America,179.40429955
01/08/2020,1,8,2020,1555,83,Bolivia,BO,BOL,11513102.0,America,179.68224376
31/07/2020,31,7,2020,1700,86,Bolivia,BO,BOL,11513102.0,America,183.07837453
30/07/2020,30,7,2020,1207,88,Bolivia,BO,BOL,11513102.0,America,185.14558457
29/07/2020,29,7,2020,516,73,Bolivia,BO,BOL,11513102.0,America,186.3963335
28/07/2020,28,7,2020,2382,64,Bolivia,BO,BOL,11513102.0,America,195.95935135
27/07/2020,27,7,2020,1148,48,Bolivia,BO,BOL,11513102.0,America,184.50283859
26/07/2020,26,7,2020,1825,62,Bolivia,BO,BOL,11513102.0,America,183.10443180000001
25/07/2020,25,7,2020,1204,66,Bolivia,BO,BOL,11513102.0,America,181.45413808
24/07/2020,24,7,2020,1117,79,Bolivia,BO,BOL,11513102.0,America,183.60820568
23/07/2020,23,7,2020,1778,55,Bolivia,BO,BOL,11513102.0,America,183.71243475
22/07/2020,22,7,2020,1366,55,Bolivia,BO,BOL,11513102.0,America,180.76796332
21/07/2020,21,7,2020,1409,67,Bolivia,BO,BOL,11513102.0,America,177.90166369
20/07/2020,20,7,2020,1444,45,Bolivia,BO,BOL,11513102.0,America,176.19056967
19/07/2020,19,7,2020,2036,57,Bolivia,BO,BOL,11513102.0,America,174.29707476
18/07/2020,18,7,2020,1946,65,Bolivia,BO,BOL,11513102.0,America,167.49612746
17/07/2020,17,7,2020,1938,42,Bolivia,BO,BOL,11513102.0,America,161.79827122
16/07/2020,16,7,2020,1351,44,Bolivia,BO,BOL,11513102.0,America,156.26544436
15/07/2020,15,7,2020,1617,32,Bolivia,BO,BOL,11513102.0,America,153.28622990000002
14/07/2020,14,7,2020,1063,59,Bolivia,BO,BOL,11513102.0,America,148.74357927
13/07/2020,13,7,2020,987,53,Bolivia,BO,BOL,11513102.0,America,144.73075979
12/07/2020,12,7,2020,1635,52,Bolivia,BO,BOL,11513102.0,America,143.52343964
11/07/2020,11,7,2020,1452,64,Bolivia,BO,BOL,11513102.0,America,140.20548068
10/07/2020,10,7,2020,1129,61,Bolivia,BO,BOL,11513102.0,America,135.58465824
09/07/2020,9,7,2020,1439,47,Bolivia,BO,BOL,11513102.0,America,134.60316776
08/07/2020,8,7,2020,1036,54,Bolivia,BO,BOL,11513102.0,America,131.64132481
07/07/2020,7,7,2020,1212,42,Bolivia,BO,BOL,11513102.0,America,130.42531891
06/07/2020,6,7,2020,1226,56,Bolivia,BO,BOL,11513102.0,America,129.49594297
05/07/2020,5,7,2020,1253,58,Bolivia,BO,BOL,11513102.0,America,126.45592821
04/07/2020,4,7,2020,1290,49,Bolivia,BO,BOL,11513102.0,America,124.57111906
03/07/2020,3,7,2020,1301,70,Bolivia,BO,BOL,11513102.0,America,121.85247729
02/07/2020,2,7,2020,1008,78,Bolivia,BO,BOL,11513102.0,America,117.6225139
01/07/2020,1,7,2020,1094,52,Bolivia,BO,BOL,11513102.0,America,115.83324807
30/06/2020,30,6,2020,601,57,Bolivia,BO,BOL,11513102.0,America,113.36649324
29/06/2020,29,6,2020,848,44,Bolivia,BO,BOL,11513102.0,America,113.47940807
28/06/2020,28,6,2020,1253,36,Bolivia,BO,BOL,11513102.0,America,111.47299833
27/06/2020,27,6,2020,920,21,Bolivia,BO,BOL,11513102.0,America,108.51984113
26/06/2020,26,6,2020,1016,37,Bolivia,BO,BOL,11513102.0,America,107.16486313
25/06/2020,25,6,2020,1098,30,Bolivia,BO,BOL,11513102.0,America,106.01834328
24/06/2020,24,6,2020,896,26,Bolivia,BO,BOL,11513102.0,America,102.01420955
23/06/2020,23,6,2020,1105,47,Bolivia,BO,BOL,11513102.0,America,100.2683725
22/06/2020,22,6,2020,876,33,Bolivia,BO,BOL,11513102.0,America,93.32845309999999
21/06/2020,21,6,2020,1036,25,Bolivia,BO,BOL,11513102.0,America,88.19517103
20/06/2020,20,6,2020,977,18,Bolivia,BO,BOL,11513102.0,America,84.66875391
19/06/2020,19,6,2020,814,18,Bolivia,BO,BOL,11513102.0,America,80.37799022
18/06/2020,18,6,2020,802,20,Bolivia,BO,BOL,11513102.0,America,78.58003864
17/06/2020,17,6,2020,810,27,Bolivia,BO,BOL,11513102.0,America,77.23374639
16/06/2020,16,6,2020,614,21,Bolivia,BO,BOL,11513102.0,America,74.19373163
15/06/2020,15,6,2020,617,26,Bolivia,BO,BOL,11513102.0,America,73.62915746
14/06/2020,14,6,2020,913,26,Bolivia,BO,BOL,11513102.0,America,71.65749074
13/06/2020,13,6,2020,764,26,Bolivia,BO,BOL,11513102.0,America,71.20583141
12/06/2020,12,6,2020,884,21,Bolivia,BO,BOL,11513102.0,America,67.5578137
11/06/2020,11,6,2020,637,25,Bolivia,BO,BOL,11513102.0,America,65.25608824
10/06/2020,10,6,2020,695,12,Bolivia,BO,BOL,11513102.0,America,65.21265946
09/06/2020,9,6,2020,306,10,Bolivia,BO,BOL,11513102.0,America,63.31047879
08/06/2020,8,6,2020,285,11,Bolivia,BO,BOL,11513102.0,America,64.10088263
07/06/2020,7,6,2020,630,27,Bolivia,BO,BOL,11513102.0,America,64.64808529
06/06/2020,6,6,2020,483,12,Bolivia,BO,BOL,11513102.0,America,62.09447289
05/06/2020,5,6,2020,607,15,Bolivia,BO,BOL,11513102.0,America,61.30406905
04/06/2020,4,6,2020,647,24,Bolivia,BO,BOL,11513102.0,America,58.35959761
03/06/2020,3,6,2020,460,33,Bolivia,BO,BOL,11513102.0,America,56.54427451
02/06/2020,2,6,2020,549,30,Bolivia,BO,BOL,11513102.0,America,54.44232145
01/06/2020,1,6,2020,390,3,Bolivia,BO,BOL,11513102.0,America,51.19384854
31/05/2020,31,5,2020,861,10,Bolivia,BO,BOL,11513102.0,America,50.08207171
30/05/2020,30,5,2020,344,7,Bolivia,BO,BOL,11513102.0,America,44.76638876
29/05/2020,29,5,2020,619,13,Bolivia,BO,BOL,11513102.0,America,43.55906862
28/05/2020,28,5,2020,632,6,Bolivia,BO,BOL,11513102.0,America,40.12819482
27/05/2020,27,5,2020,476,13,Bolivia,BO,BOL,11513102.0,America,36.23697593
26/05/2020,26,5,2020,397,11,Bolivia,BO,BOL,11513102.0,America,33.25776146
25/05/2020,25,5,2020,348,10,Bolivia,BO,BOL,11513102.0,America,32.19809917
24/05/2020,24,5,2020,336,10,Bolivia,BO,BOL,11513102.0,America,30.20906095
